"id"|"shortname"|"fullname"|"homepage"
"8528"|"NUCL PHYS B"|"Nuclear Physics B"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505716/description#description"
"25"|"PAMI"|"IEEE Transactions on Pattern Analysis and Machine Intelligence"|"http://computer.org/tpami/"
"8396"|"EUR PHYS J C"|"European Physical Journal C"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=1434-6044"
"7889"|"BEHAV BRAIN SCI"|"Behavioral and Brain Sciences"|"http://journals.cambridge.org/action/displayJournal?jid=BBS"
"1946"|"CHEM ENG SCI"|"Chemical Engineering Science"|""
"5653"|"MATH COMPUT MODELLING"|"Mathematical and Computer Modelling"|"http://www.sciencedirect.com/science/journal/08957177"
"9643"|"EUR J SOC PSYCHOL"|"European Journal of Social Psychology"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0992"
"1600"|"FEBS J"|"Febs Journal"|"http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1742-4658"
"7889"|"BEHAV BRAIN SCI"|"Behavioral and Brain Sciences"|"http://journals.cambridge.org/action/displayJournal?jid=BBS"
"5414"|"INT J ELEC POWER ENERG SYST"|"International Journal of Electrical Power & Energy Systems"|"http://www.sciencedirect.com/science/journal/01420615"
"4613"|"AGR ECON"|"Agricultural Economics"|"http://www.iaae-agecon.org/"
"1570"|"ELECTROMAGN BIOL MED"|"Electromagnetic Biology and Medicine"|"http://www.informahealthcare.com/loi/ebm"
"5414"|"INT J ELEC POWER ENERG SYST"|"International Journal of Electrical Power & Energy Systems"|"http://www.sciencedirect.com/science/journal/01420615"
"13179"|""|"Cheminform"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1522-2667"
"178"|"NC"|"Natural Computing"|"http://www.kluweronline.com/issn/1567-7818"
"5653"|"MATH COMPUT MODELLING"|"Mathematical and Computer Modelling"|"http://www.sciencedirect.com/science/journal/08957177"
"5222"|"ELECTRON LETT"|"Electronics Letters"|"http://www.ieedl.org/EL"
"9643"|"EUR J SOC PSYCHOL"|"European Journal of Social Psychology"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0992"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"7631"|"CURR OPIN GENET DEVELOP"|"Current Opinion in Genetics & Development"|"http://www.sciencedirect.com/science/journal/0959437X"
"211"|"XRDS"|"ACM Crossroads Student Magazine"|"http://xrds.acm.org/"
"8532"|"NUOVO CIMENTO A-NUCL PART F"|"Nuovo Cimento Della Societa Italiana Di Fisica A-nuclei Particles and Fields"|"http://library.epfl.ch/en/periodicals/?recId=12837924"
"5704"|"NUCL ENG DES"|"Nuclear Engineering and Design"|"http://www.sciencedirect.com/science/journal/00295493"
"8532"|"NUOVO CIMENTO A-NUCL PART F"|"Nuovo Cimento Della Societa Italiana Di Fisica A-nuclei Particles and Fields"|"http://library.epfl.ch/en/periodicals/?recId=12837924"
"11696"|"SCI CHINA-PHYS MECH ASTRON"|"Science China-physics Mechanics & Astronomy"|"http://www.springer.com/physics/journal/11433"
"8568"|"PHYS REV D"|"Physical Review D"|"http://prd.aps.org/"
"18"|"TC"|"IEEE Transactions on Computers"|"http://www.computer.org/portal/web/tc"
"8494"|"J PLASMA PHYS"|"Journal of Plasma Physics"|"http://journals.cambridge.org/action/displayJournal?jid=PLA"
"3443"|"J ALLERG CLIN IMMUNOL"|"Journal of Allergy and Clinical Immunology"|"http://www.jacionline.org/"
"4338"|"SURG INNOV"|"Surgical Innovation"|"http://sri.sagepub.com/"
"4338"|"SURG INNOV"|"Surgical Innovation"|"http://sri.sagepub.com/"
"6091"|"J ENVIRON QUAL"|"Journal of Environmental Quality"|"https://www.agronomy.org/publications/jeq"
"7978"|"J CEREBR BLOOD FLOW METABOL"|"Journal of Cerebral Blood Flow and Metabolism"|"http://www.nature.com/jcbfm/index.html"
"319"|"DCG"|"Discrete & Computational Geometry"|"http://link.springer.de/link/service/journals/00454/index.htm"
"9643"|"EUR J SOC PSYCHOL"|"European Journal of Social Psychology"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0992"
"6552"|"REMOTE SENS ENVIRON"|"Remote Sensing of Environment"|"http://www.journals.elsevier.com/remote-sensing-of-environment/"
"18369"|"BMC Surg"|"BMC Surgery"|"http://www.biomedcentral.com/bmcsurg/"
"18369"|"BMC Surg"|"BMC Surgery"|"http://www.biomedcentral.com/bmcsurg/"
"8447"|"J ACOUST SOC AMER"|"Journal of The Acoustical Society of America"|"http://ojps.aip.org/jasa"
"8156"|"CHEM RES TOXICOL"|"Chemical Research in Toxicology"|"http://pubs.acs.org/journal/crtoec"
"1570"|"ELECTROMAGN BIOL MED"|"Electromagnetic Biology and Medicine"|"http://www.informahealthcare.com/loi/ebm"
"248"|""|"Science"|"http://www.sciencemag.org/"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"334"|"LNCS"|"Lecture Notes in Computer Science"|"http://www.springerlink.com/content/105633/"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"4274"|"SEMIN CANCER BIOL"|"Seminars in Cancer Biology"|"http://www.sciencedirect.com/science/journal/1044579X"
"4617"|"AMER J AGR ECON"|"American Journal of Agricultural Economics"|"http://www.aaea.org/publications/ajae/"
"6846"|"J MATER SCI"|"Journal of Materials Science"|"http://www.springerlink.com/content/100181/"
"670"|""|"IEEE Transactions on Image Processing"|"http://www.signalprocessingsociety.org/publications/periodicals/image-processing/"
"7665"|"EXP CELL RES"|"Experimental Cell Research"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622826/description#description"
"19318"|""|"Brazilian Dental Journal"|"http://www.forp.usp.br/bdj/"
"13538"|""|"International Review of Education"|"http://www.springerlink.com/content/102914/"
"8492"|"J PHYS-CONDENS MATTER"|"Journal of Physics-condensed Matter"|"http://www.iop.org/Journals/JPhysCM"
"3242"|""|"Gut"|"http://gut.bmj.com/"
"6929"|"METALL MATER TRANS A"|"Metallurgical and Materials Transactions A-physical Metallurgy and Materials Science"|"http://www.springerlink.com/content/120437/"
"5485"|"J APPL SPECTROSC"|"Journal of Applied Spectroscopy"|""
"1946"|"CHEM ENG SCI"|"Chemical Engineering Science"|""
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"8467"|"J MAGN MAGN MATER"|"Journal of Magnetism and Magnetic Materials"|"http://www.sciencedirect.com/science/journal/03048853"
"144"|"VLC"|"Journal of Visual Languages and Computing"|"http://www.sciencedirect.com/science/journal/1045926X"
"865"|"Int. J. Communication Systems"|"International Journal of Communication Systems"|"http://as.wiley.com/WileyCDA/WileyTitle/productCd-DAC.html"
"13619"|""|"Journal of Ocean University of China"|"http://www.springerlink.com/content/120479/"
"15986"|""|"Peace and Conflict: Journal of Peace Psychology"|""
"8576"|"PHYS STATUS SOLIDI B-BASIC SO"|"Physica Status Solidi B-basic Solid State Physics"|"http://www.interscience.wiley.com/jpages/0370-1972/"
"5354"|"IEEE TRANS MICROWAVE THEORY"|"IEEE Transactions on Microwave Theory and Techniques"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=22"
"7889"|"BEHAV BRAIN SCI"|"Behavioral and Brain Sciences"|"http://journals.cambridge.org/action/displayJournal?jid=BBS"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"6846"|"J MATER SCI"|"Journal of Materials Science"|"http://www.springerlink.com/content/100181/"
"8378"|"CLASS QUANTUM GRAVITY"|"Classical and Quantum Gravity"|"http://www.iop.org/Journals/CQG"
"5591"|"J PROPUL POWER"|"Journal of Propulsion and Power"|"http://www.aiaa.org/content.cfm?pageid=322&lupubid=24"
"3847"|"MED CLIN"|"Medicina Clinica"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/718573/description#description"
"4343"|"SURG ONCOL"|"Surgical Oncology-oxford"|"http://www.sciencedirect.com/science/journal/09607404"
"4343"|"SURG ONCOL"|"Surgical Oncology-oxford"|"http://www.sciencedirect.com/science/journal/09607404"
"3626"|"J INVEST DERMATOL"|"Journal of Investigative Dermatology"|"http://www.nature.com/jid/index.html"
"3626"|"J INVEST DERMATOL"|"Journal of Investigative Dermatology"|"http://www.nature.com/jid/index.html"
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"5362"|"IEEE TRANS ROBOTICS AUTOMAT"|"IEEE Transactions on Robotics and Automation"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=70"
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"8568"|"PHYS REV D"|"Physical Review D"|"http://prd.aps.org/"
"5336"|"IEEE TRANS AUTOMAT CONTR"|"IEEE Transactions on Automatic Control"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9"
"8467"|"J MAGN MAGN MATER"|"Journal of Magnetism and Magnetic Materials"|"http://www.sciencedirect.com/science/journal/03048853"
"7889"|"BEHAV BRAIN SCI"|"Behavioral and Brain Sciences"|"http://journals.cambridge.org/action/displayJournal?jid=BBS"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"3135"|"EUR J EMERG MED"|"European Journal of Emergency Medicine"|"http://journals.lww.com/euro-emergencymed/pages/default.aspx"
"3135"|"EUR J EMERG MED"|"European Journal of Emergency Medicine"|"http://journals.lww.com/euro-emergencymed/pages/default.aspx"
"29"|"TVCG"|"IEEE Transactions on Visualization and Computer Graphics"|"www.computer.org/tvcg/"
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"15053"|""|"Royal Institute of Philosophy Supplement"|"http://www.cambridge.org/us/knowledge/series/series_display/item3937814/?site_locale=en_US"
"407"|""|"Neuroimage"|"http://www.apnet.com/www/journal/ni.htm"
"7827"|"ANN N Y ACAD SCI"|"Annals of The New York Academy of Sciences"|""
"919"|"PNAS"|"Proceedings of The National Academy of Sciences"|"http://www.pnas.org/"
"5222"|"ELECTRON LETT"|"Electronics Letters"|"http://www.ieedl.org/EL"
"5572"|"J MICROELECTROMECHANICAL SYST"|"IEEE/ASME Journal of Microelectromechanical Systems"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=84"
"8378"|"CLASS QUANTUM GRAVITY"|"Classical and Quantum Gravity"|"http://www.iop.org/Journals/CQG"
"8582"|"PHYSICA B"|"Physica B-condensed Matter"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505712/description#description"
"3164"|"EUR RESP J"|"European Respiratory Journal"|"http://erj.ersjournals.com/"
"5485"|"J APPL SPECTROSC"|"Journal of Applied Spectroscopy"|""
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"7498"|"J VIROL"|"Journal of Virology"|"http://jvi.asm.org/"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"7737"|"J MOL BIOL"|"Journal of Molecular Biology"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622890/authorinstructions"
"20771"|""|"Ecological Restoration"|"http://uwpress.wisc.edu/journals/journals/er.html"
"373"|"IJCV"|"International Journal of Computer Vision"|"http://www.wkap.nl/journalhome.htm/0920-5691"
"8410"|"GEN RELATIV GRAVIT"|"General Relativity and Gravitation"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=0001-7701"
"919"|"PNAS"|"Proceedings of The National Academy of Sciences"|"http://www.pnas.org/"
"188"|"NAR"|"Nucleic Acids Research"|"http://nar.oupjournals.org/"
"222"|"TODS"|"ACM Transactions on Database Systems"|"http://www.acm.org/tods"
"8570"|"PHYS REV LETT"|"Physical Review Letters"|"http://prl.aps.org/"
"15986"|""|"Peace and Conflict: Journal of Peace Psychology"|""
"2083"|"J AM CHEM SOC"|"Journal of The American Chemical Society"|"http://pubs.acs.org/journal/jacsat"
"10757"|"J ACAD LIBR"|"Journal of Academic Librarianship"|"http://www.sciencedirect.com/science/journal/00991333"
"155"|"KI"|"Künstliche Intelligenz"|"http://www.kuenstliche-intelligenz.de"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"3768"|"J VISION"|"Journal of Vision"|"http://www.journalofvision.org/"
"2893"|"CLIN GENITOURIN CANCER"|"Clinical Genitourinary Cancer"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/725540/description#description"
"2893"|"CLIN GENITOURIN CANCER"|"Clinical Genitourinary Cancer"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/725540/description#description"
"929"|""|"Siam Journal on Scientific Computing"|"http://www.siam.org/journals/sisc.php"
"7758"|"MOL CELL BIOL"|"Molecular and Cellular Biology"|"http://mcb.asm.org/"
"1875"|"AICHE J"|"Aiche Journal"|""
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"7778"|"MUTAT RES-REV MUTAT RES"|"Mutation Research-reviews in Mutation Research"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/506097/description#description"
"1462"|"BIOCHEMISTRY-USA"|"Biochemistry"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=0006-2979"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"8156"|"CHEM RES TOXICOL"|"Chemical Research in Toxicology"|"http://pubs.acs.org/journal/crtoec"
"2073"|"INT J QUANTUM CHEM"|"International Journal of Quantum Chemistry"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-461X"
"15445"|""|"Le Journal De Physique Colloques"|""
"2038"|""|"Fluid Phase Equilibria"|"http://www.sciencedirect.com/science/journal/03783812"
"18"|"TC"|"IEEE Transactions on Computers"|"http://www.computer.org/portal/web/tc"
"248"|""|"Science"|"http://www.sciencemag.org/"
"7876"|"AMYOTROPH LATERAL SCLER"|"Amyotrophic Lateral Sclerosis"|"http://informahealthcare.com/aml"
"32"|"IJIG"|"International Journal of Image and Graphics"|"http://ejournals.wspc.com.sg/ijig/ijig.shtml"
"8566"|"PHYS REV B"|"Physical Review B"|"http://prb.aps.org/"
"5554"|"J INTELL MANUF"|"Journal of Intelligent Manufacturing"|""
"5336"|"IEEE TRANS AUTOMAT CONTR"|"IEEE Transactions on Automatic Control"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9"
"10876"|"J HIST GEOGR"|"Journal of Historical Geography"|"http://www.sciencedirect.com/science/journal/03057488"
"11060"|"LANG LEARN"|"Language Learning"|"http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9922"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"419"|"PRL"|"Pattern Recognition Letters"|"http://www.sciencedirect.com/science/journal/01678655"
"863"|"ISF"|"Information Systems Frontiers"|"http://www.springer.com/business+%26+management/business+information+systems/journal/10796"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"7889"|"BEHAV BRAIN SCI"|"Behavioral and Brain Sciences"|"http://journals.cambridge.org/action/displayJournal?jid=BBS"
"8156"|"CHEM RES TOXICOL"|"Chemical Research in Toxicology"|"http://pubs.acs.org/journal/crtoec"
"2754"|"BRIT J DERMATOL"|"British Journal of Dermatology"|"http://www.wiley.com/bw/journal.asp?ref=0007-0963"
"2754"|"BRIT J DERMATOL"|"British Journal of Dermatology"|"http://www.wiley.com/bw/journal.asp?ref=0007-0963"
"1540"|"CHEM BIOL"|"Chemistry & Biology"|"http://www.sciencedirect.com/science/journal/10745521"
"6653"|"INFEC IMMUNITY"|"Infection and Immunity"|"http://iai.asm.org/"
"8567"|"PHYS REV C"|"Physical Review C"|"http://prc.aps.org/"
"16867"|""|"Philosophical Transactions of The Royal Society B: Biological Sciences"|"http://rstb.royalsocietypublishing.org/"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"13179"|""|"Cheminform"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1522-2667"
"4617"|"AMER J AGR ECON"|"American Journal of Agricultural Economics"|"http://www.aaea.org/publications/ajae/"
"912"|""|"Nature"|"http://www.nature.com/nature/index.html"
"5946"|"BULL ENVIRON CONTAM TOXICOL"|"Bulletin of Environmental Contamination and Toxicology"|"http://www.springer.com/environment/pollution+and+remediation/journal/128"
"15122"|""|"Industrial & Engineering Chemistry Fundamentals"|"http://pubs.acs.org/loi/iecfa7"
"2274"|"POLYCYCL AROMAT COMPOUND"|"Polycyclic Aromatic Compounds"|"http://www.tandfonline.com/loi/gpol20"
"912"|""|"Nature"|"http://www.nature.com/nature/index.html"
"8582"|"PHYSICA B"|"Physica B-condensed Matter"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505712/description#description"
"8518"|"MICROWAVE OPT TECHNOL LETT"|"Microwave and Optical Technology Letters"|"http://www.interscience.wiley.com/jpages/0895-2477/"
"7544"|""|"Virology"|"http://www.sciencedirect.com/science/journal/00426822"
"419"|"PRL"|"Pattern Recognition Letters"|"http://www.sciencedirect.com/science/journal/01678655"
"248"|""|"Science"|"http://www.sciencemag.org/"
"1647"|"J BIOL CHEM"|"Journal of Biological Chemistry"|"http://www.jbc.org/"
"1999"|"COORD CHEM REV"|"Coordination Chemistry Reviews"|"www.elsevier.com/locate/inca/500845"
"188"|"NAR"|"Nucleic Acids Research"|"http://nar.oupjournals.org/"
"188"|"NAR"|"Nucleic Acids Research"|"http://nar.oupjournals.org/"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"5059"|"THEOR DECIS"|"Theory and Decision"|"http://www.springerlink.com/content/100341/"
"7349"|"PROC LONDON MATH SOC"|"Proceedings of The London Mathematical Society"|"http://plms.oxfordjournals.org/"
"4861"|"J ECON THEOR"|"Journal of Economic Theory"|"http://www.sciencedirect.com/science/journal/00220531"
"1946"|"CHEM ENG SCI"|"Chemical Engineering Science"|""
"5310"|"IEEE CONTROL SYST MAG"|"IEEE Control Systems Magazine"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=37"
"5821"|"SMART MATER STRUCT"|"Smart Materials & Structures"|""
"1683"|"J INORG BIOCHEM"|"Journal of Inorganic Biochemistry"|"http://www.sciencedirect.com/science/journal/01620134"
"10222"|""|"Bioethics"|"http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8519"
"10323"|"COMMUN RES"|"Communication Research"|"http://crx.sagepub.com/"
"248"|""|"Science"|"http://www.sciencemag.org/"
"3282"|"HEMODIAL INT"|"Hemodialysis International"|"http://www.wiley.com/bw/journal.asp?ref=1492-7535"
"9696"|"INT J SOC PSYCHIATR"|"International Journal of Social Psychiatry"|"http://isp.sagepub.com/"
"1892"|"APPL CATAL B-ENVIRON"|"Applied Catalysis B-environmental"|"http://www.sciencedirect.com/science/journal/09263373"
"6755"|"CORROS SCI"|"Corrosion Science"|"http://www.sciencedirect.com/science/journal/0010938X"
"18"|"TC"|"IEEE Transactions on Computers"|"http://www.computer.org/portal/web/tc"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"188"|"NAR"|"Nucleic Acids Research"|"http://nar.oupjournals.org/"
