"id"|"shortname"|"fullname"|"homepage"
"309"|"ASIACRYPT"|"International Conference on the Theory and Application of Cryptology and Information Security"|"http://cist.korea.ac.kr/~asiacrypt2011/"
"309"|"ASIACRYPT"|"International Conference on the Theory and Application of Cryptology and Information Security"|"http://cist.korea.ac.kr/~asiacrypt2011/"
"69"|"INFOCOM"|"IEEE INFOCOM"|"http://www.ieee-infocom.org/2011/"
"732"|"HASE"|"High-Assurance Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/hase/index.html"
"1480"|""|"Image Processing, Image Quality, Image Capture Systems Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/pics/index.html"
"1043"|""|"Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/haptics/index.html"
"30"|"ICISC"|"Information Security and Cryptology"|"http://www.informatik.uni-trier.de/~ley/db/conf/icisc/index.html"
"30"|"ICISC"|"Information Security and Cryptology"|"http://www.informatik.uni-trier.de/~ley/db/conf/icisc/index.html"
"1543"|""|"Scandinavian Conference on Image Analysis"|"http://www.informatik.uni-trier.de/~ley/db/conf/scia/index.html"
"1620"|"WISA"|"Workshop on Information Security Applications"|"http://www.informatik.uni-trier.de/~ley/db/conf/wisa/index.html"
"260"|"ACL"|"Meeting of the Association for Computational Linguistics"|"http://www.acl2011.org/"
"4593"|"NUSOD"|"International Conference on Numerical Simulation of Optoelectronic Devices"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000510"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"145"|"LPNMR"|"Logic Programming and Non-monotonic Reasoning"|"http://sites.google.com/site/lpnmr11/"
"1345"|""|"Workshop on Membrane Computing"|"http://cmc12.lacl.fr/"
"11"|"ICCAD"|"International Conference on Computer Aided Design"|"http://iccad.com/2010/index.html"
"179"|"MTDT"|"Memory Technology, Design and Testing"|"http://www.informatik.uni-trier.de/~ley/db/conf/mtdt/index.html"
"5089"|"ICSLP"|"International Conference on Spoken Language, ICSLP, Proceedings"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002297"
"655"|"ECAL"|"European Conference on Artificial Life"|"http://www.ecal11.org/registration"
"29"|"ICIS"|"International Conference on Information Systems"|"http://www.waset.org/conferences/2011/phuket/icis/index.php"
"575"|"CISMOD"|"Conference on Information Systems and Management of Data"|"http://www.informatik.uni-trier.de/~ley/db/conf/cismod/index.html"
"1012"|"GCB"|"German Conference on Bioinformatics"|"http://www.informatik.uni-trier.de/~ley/db/conf/gcb/index.html"
"596"|"CoopIS"|"Conference on Cooperative Information Systems"|"http://www.onthemove-conferences.org/index.php/coopis10"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"251"|"AAAI"|"National Conference on Artificial Intelligence"|"http://www.aaai.org/Conferences/AAAI/aaai11.php"
"2512"|"Infoscale"|"Scalable Information Systems"|""
"4121"|"IRMMW-THz"|"International Conference on Infrared and Millimeter Waves"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000374"
"162"|"MICRO"|"International Symposium on Microarchitecture"|"http://www.microarch.org/micro44/"
"3846"|"FCS"|"IEEE International Frequency Control Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000296"
"720"|"FTCS"|"Symposium on Fault-Tolerant Computing"|"http://www.informatik.uni-trier.de/~ley/db/conf/ftcs/index.html"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"2536"|"MUC"|"Message Understanding Conference"|""
"4609"|"OFC"|"Optical Fiber Communication"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000522"
"664"|"ECSQARU"|"Symbolic and Quantitative Approaches to Reasoning and Uncertainty"|"http://www.cs.qub.ac.uk/ecsqaru2011/"
"1162"|""|"IFIP TC8 Publications"|"http://www.informatik.uni-trier.de/~ley/db/conf/ifip8/index.html"
"1516"|""|"Bildverarbeitung fur die Medizin"|"http://www.bvm-workshop.org/"
"2033"|"IAT"|"International Agent Technology Conference"|""
"2140"|"ISSRE"|"International Symposium on Software Reliability Engineering"|"http://www.issre2010.org/"
"464"|"VR"|"Virtual Reality"|"http://www.informatik.uni-trier.de/~ley/db/conf/vr/index.html"
"759"|""|"Pattern Recognition in Information Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/pris/index.html"
"964"|""|"EWHCI"|"http://www.informatik.uni-trier.de/~ley/db/conf/ewhci/index.html"
"1587"|""|"Spatial Cognition"|"http://www.informatik.uni-trier.de/~ley/db/conf/spatialCognition/index.html"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"2949"|"ULIS"|"International Conference on Ultimate Integration of Silicon"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001841"
"2313"|"TAMC"|"Theory and Applications of Models of Computation"|""
"2313"|"TAMC"|"Theory and Applications of Models of Computation"|""
"81"|"IQ"|"MIT Conference on Information Quality"|"http://www.informatik.uni-trier.de/~ley/db/conf/iq/index.html"
"4251"|"CLEO EUROPE/IQEC"|"Lasers and Electro-Optics Europe Conference on and the International Quantum Electronics Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800475"
"2294"|"SMC"|"IEEE International Conference on Systems, Man, and Cybernetics"|"http://www.smc2011.org/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"5094"|"SSP"|"IEEE/SP Workshop on Statistical Signal Processing"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001269"
"476"|"WAIM"|"Web-Age Information Management"|"http://totemdb.whu.edu.cn/waim2011/"
"1563"|"SIGGRAPH"|"Annual Conference on Computer Graphics"|"http://www.siggraph.org/s2011/"
"1959"|"ETS"|"European Test Symposium"|"http://www.iet.ntnu.no/workshop/ets2011/"
"1563"|"SIGGRAPH"|"Annual Conference on Computer Graphics"|"http://www.siggraph.org/s2011/"
"1462"|""|"Parallel, Distributed and Network-Based Processing"|"http://www.pdp2011.org"
"1462"|""|"Parallel, Distributed and Network-Based Processing"|"http://www.pdp2011.org"
"662"|"ECOOP"|"European Conference on Object-Oriented Programming"|"http://2011.ecoop.org/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"4647"|"PRRS"|"IAPR Workshop on Pattern Recognition in Remote Sensing"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002631"
"2966"|"UUST"|"International Symposium on Unmanned Untethered Submersible Technology"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000776"
"4643"|"PAC"|"Particle Accelerator, IEEE Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000544"
"1953"|"ESCIENCE"|"e-Science and Grid Computing"|"http://www.escience2010.org/"
"1953"|"ESCIENCE"|"e-Science and Grid Computing"|"http://www.escience2010.org/"
"460"|""|"VLSI Design"|"http://www.informatik.uni-trier.de/~ley/db/conf/vlsid/index.html"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"1036"|""|"Grid Computing"|"http://www.grid2010.org/"
"1036"|""|"Grid Computing"|"http://www.grid2010.org/"
"4979"|"ISATP"|"IEEE International Symposium on) Assembly and Manufacturing, IEEE International Symposium on"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000057"
"590"|"SOCG"|"Symposium on Computational Geometry"|"http://socg2011.inria.fr/"
"442"|"USENIX"|"USENIX Technical Conference"|"http://www.usenix.org/events/atc10/"
"370"|"SIGMOD"|"International Conference on Management of Data"|"http://www.sigmod2011.org/"
"4172"|"ISIC"|"IEEE International Symposium on Intelligent Control"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000388"
"1012"|"GCB"|"German Conference on Bioinformatics"|"http://www.informatik.uni-trier.de/~ley/db/conf/gcb/index.html"
"304"|"APSEC"|"Asia-Pacific Software Engineering Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/apsec/index.html"
"1309"|"LCN"|"IEEE Conference on Local Computer Networks"|"http://www.ieeelcn.org/"
"80"|"IPDPS(IPPS)"|"International Parallel and Distributed Processing Symposium/International Parallel Processing Symposium"|"http://www.ipdps.org/"
"80"|"IPDPS(IPPS)"|"International Parallel and Distributed Processing Symposium/International Parallel Processing Symposium"|"http://www.ipdps.org/"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"69"|"INFOCOM"|"IEEE INFOCOM"|"http://www.ieee-infocom.org/2011/"
"260"|"ACL"|"Meeting of the Association for Computational Linguistics"|"http://www.acl2011.org/"
"4397"|"MIKON"|"International Conference on Microwaves, Radar and Wireless Communications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000461"
"2292"|"SKG"|"Semantics, Knowledge and Grid"|"http://www.culturegrid.net/skg2011/"
"1452"|""|"Baltic Computer Science"|"http://www.informatik.uni-trier.de/~ley/db/conf/balt/index.html"
"14"|"ICCCN"|"International Conference on Computer Communications and Networks"|"http://www.icccn.org/icccn11/"
"734"|"HCI"|"Human-Computer Interaction"|"http://www.hci2011.org/"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"4192"|"ISPACS"|"IEEE International Symposium on Intelligent Signal Processing and Communication Systems"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001126"
"520"|"WSC"|"Winter Simulation Conference"|"http://www.wintersim.org/WSC11CFP.pdf"
"2060"|"ICINCO"|"International Conference on Informatics in Control, Automation and Robotics"|"http://www.icinco.org"
"230"|"PPSC"|"Parallel Processing for Scientific Computing"|"http://www.siam.org/meetings/pp10/"
"1073"|"ICC"|"IEEE International Conference on Communications"|"http://www.ieee-icc.org/2011/"
"4051"|"FUSION"|"International Conference on Information Fusion"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000362"
"4051"|"FUSION"|"International Conference on Information Fusion"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000362"
"703"|"FMCAD"|"Formal Methods in Computer-Aided Design"|"http://www.fmcad.org/"
"5062"|"ICSICT"|"International Conference on Solid-State and Integrated Circuit Technology"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000707"
"1516"|""|"Bildverarbeitung fur die Medizin"|"http://www.bvm-workshop.org/"
"392"|"STOC"|"ACM Symposium on Theory of Computing"|"http://www2.research.att.com/~dsj/stoc11/stoc11.html"
"403"|"TARK"|"Theoretical Aspects of Rationality and Knowledge"|"http://www.philos.rug.nl/TARK2011/"
"1956"|"ESWS"|"European Semantic Web Symposium / Conference"|"http://www.eswc2010.org/"
"1014"|""|"Grid and Cooperative Computing"|"http://www.informatik.uni-trier.de/~ley/db/conf/gcc/index.html"
"1014"|""|"Grid and Cooperative Computing"|"http://www.informatik.uni-trier.de/~ley/db/conf/gcc/index.html"
"20"|"ICCV"|"International Conference on Computer Vision"|"http://www.iccv2011.org/"
"32"|"ICME(ICMCS)"|"International Conference on Multimedia Computing and Systems/International Conference on Multimedia and Expo"|"http://www.icme2011.org/callforpapers.php"
"456"|"HCC(VL)"|"Visual Languages/Human-Centric Computing Languages and Environments"|"http://www.cs.cmu.edu/~vlhcc2011/"
"37"|"ICPP"|"International Conference on Parallel Processing"|"http://www.icpp2011.org/icpp2011.pdf"
"651"|"DSN"|"Dependable Systems and Networks"|"http://www.dsn.org"
"651"|"DSN"|"Dependable Systems and Networks"|"http://www.dsn.org"
"2815"|"PIMRC"|"IEEE International Symposium on Personal, Indoor and Mobile Radio Communications"|"http://www.ieee-pimrc.org/2011/"
"4609"|"OFC"|"Optical Fiber Communication"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000522"
"442"|"USENIX"|"USENIX Technical Conference"|"http://www.usenix.org/events/atc10/"
"567"|"CHARME"|"Conference on Correct Hardware Design and Verification Methods"|"http://www.informatik.uni-trier.de/~ley/db/conf/charme/index.html"
"73"|"INFOVIS"|"IEEE Symposium on Information Visualization"|"http://visweek.org/visweek/2011/info/infovis-welcome/infovis-welcome"
"597"|"COOTS"|"Conference on Object-Oriented Technologies and Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/coots/index.html"
"388"|"SSDBM"|"Statistical and Scientific Database Management"|"http://ssdbm2011.ssdbm.org"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"442"|"USENIX"|"USENIX Technical Conference"|"http://www.usenix.org/events/atc10/"
"4393"|"MTT"|"Microwave, MTT-S International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000460"
"1034"|"GREC"|"Graphics Recognition"|"http://www.informatik.uni-trier.de/~ley/db/conf/grec/index.html"
"3268"|"CICN"|"International Conference on Computational Intelligence and Communication Networks"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800282"
"1159"|""|"IFIP TC 7"|"http://www.informatik.uni-trier.de/~ley/db/conf/ifip7/index.html"
"590"|"SOCG"|"Symposium on Computational Geometry"|"http://socg2011.inria.fr/"
"4939"|"SENSORS"|"IEEE"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000662"
"24"|"ICDT"|"International Conference on Database Theory"|"http://edbticdt2011.it.uu.se/"
"198"|"OSDI"|"Operating Systems Design and Implementation"|"http://www.usenix.org/events/osdi10/"
"120"|"KDD"|"Knowledge Discovery and Data Mining"|"http://kdd.org/kdd/2011/"
"1516"|""|"Bildverarbeitung fur die Medizin"|"http://www.bvm-workshop.org/"
"286"|"AI*IA"|"Congress of the Italian Association for Artificial Intelligence"|"http://www.aixia2011.it"
"155"|"META"|"Workshop on Meta-Programming in Logic"|"http://www.informatik.uni-trier.de/~ley/db/conf/meta/index.html"
"49"|"ICWS"|"International Conference on Web Services"|"http://www.icws.org"
"49"|"ICWS"|"International Conference on Web Services"|"http://www.icws.org"
"230"|"PPSC"|"Parallel Processing for Scientific Computing"|"http://www.siam.org/meetings/pp10/"
"5065"|"ISSCC"|"Solid-State Circuits IEEE International Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000708"
"167"|"MM"|"ACM Multimedia Conference"|"http://acmmm2011.utdallas.edu/page14.html"
"265"|"ACSAC"|"Annual Computer Security Applications Conference"|"http://www.acsac.org/2011/cfp/"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"584"|"CoCo"|"Structure in Complexity Theory Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/coco/index.html"
"101"|"ITC"|"International Test Conference"|"http://www.itctestweek.org/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"184"|"Networking"|"Networking"|"http://networking2011.org/call-sub/cfp.html"
"4998"|"ASILOMAR"|"Asilomar Conference on Signals, Systems & Computers"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000671"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"628"|"DEXA"|"Database and Expert Systems Applications"|"http://www.dexa.org/node/39"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"56"|"IEA/AIE"|"Industrial and Engineering Applications of Artificial Intelligence and Expert Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/ieaaie/index.html"
"2479"|"CCECE"|"Canadian Conference on Electrical and Computer Engineering"|"http://www.ccece2011.org"
"1486"|""|"Policies for Distributed Systems and Networks"|"http://www.informatik.uni-trier.de/~ley/db/conf/policy/index.html"
"458"|"VLDB"|"Very Large Data Bases"|"http://www.vldb.org/2011/"
"672"|"EKAW"|"Knowledge Acquisition, Modeling and Management"|"http://ekaw2010.inesc-id.pt/"
"2060"|"ICINCO"|"International Conference on Informatics in Control, Automation and Robotics"|"http://www.icinco.org"
"37"|"ICPP"|"International Conference on Parallel Processing"|"http://www.icpp2011.org/icpp2011.pdf"
"555"|"CAV"|"Computer Aided Verification"|"http://www.cs.utah.edu/cav2011"
"636"|"DLog"|"Description Logics"|"http://www.informatik.uni-trier.de/~ley/db/conf/dlog/index.html"
"1083"|"ICDAR"|"International Conference on Document Analysis and Recognition"|"http://www.icdar2011.org/"
"2140"|"ISSRE"|"International Symposium on Software Reliability Engineering"|"http://www.issre2010.org/"
"2413"|"WSDM"|"Web Search and Data Mining"|"http://www.wsdm2011.org/"
"792"|"CIARP"|"Iberoamerican Congress on Pattern Recognition CIARP"|"http://www.ciarp.org/xvi/index.php"
"1096"|"ICIP"|"International Conference on Image Processing"|"http://www.icip2011.com/"
"837"|"CT-RSA"|"The Cryptographer's Track at RSA Conference"|"http://ct-rsa2011.di.uoa.gr/CT-RSA_2011/Welcome___CT-RSA_2011.html"
"837"|"CT-RSA"|"The Cryptographer's Track at RSA Conference"|"http://ct-rsa2011.di.uoa.gr/CT-RSA_2011/Welcome___CT-RSA_2011.html"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"4304"|"APSURSI"|"Antennas and Propagation Society International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000033"
"591"|"COMPCON"|"Computer Society International Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/compcon/index.html"
"2491"|"CoNEXT"|"Conference on Emerging Network Experiment and Technology"|""
"214"|"PDPTA"|"Parallel and Distributed Processing Techniques and Applications"|"http://www.world-academy-of-science.org/worldcomp10/ws/conferences/pdpta10"
"12"|"ICANN"|"Int. Conference on Artificial Neural Networks"|"http://www.cis.hut.fi/icann2011/index.php"
"101"|"ITC"|"International Test Conference"|"http://www.itctestweek.org/"
"3048"|"WOCC"|"International Conference on Wireless and Optical Communications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001402"
"20"|"ICCV"|"International Conference on Computer Vision"|"http://www.iccv2011.org/"
"541"|"BMVC"|"British Machine Vision Conference"|"http://www.computing.dundee.ac.uk/bmvc2011/"
"4252"|"PHO"|"Lasers and Electro-Optics Society, IEEE LEOS Annual Meeting"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000413"
"2123"|"ISCC"|"International Symposium on Computers and Communications"|"http://www.ieee-iscc.org/2010/"
"4397"|"MIKON"|"International Conference on Microwaves, Radar and Wireless Communications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000461"
"4247"|"CLEO/Pacific Rim"|"Pacific Rim Conference on Lasers and Electro-Optics"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000414"
"265"|"ACSAC"|"Annual Computer Security Applications Conference"|"http://www.acsac.org/2011/cfp/"
"526"|"WWW"|"World Wide Web Conference Series"|"http://wwwconference.org/www2011/"
"1105"|"ICPADS"|"International Conference on Parallel and Distributed Systems"|"http://conf.ncku.edu.tw/icpads/"
"22"|"ICDE"|"International Conference on Data Engineering"|"http://www.icde2011.org/"
"3996"|"ICIP"|"Image Processing, IEEE International Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000349"
"587"|"COLING"|"International Conference on Computational Linguistics"|"http://www.coling-2010.org/"
"656"|"ECBS"|"Engineering of Computer-Based Systems"|"http://tab.computer.org/ecbs/2011"
"2339"|"VCIP"|"Visual Communications and Image Processing"|"http://conf.ncku.edu.tw/vcip2011/"
"1223"|"ISCAS"|"IEEE International Symposium on Circuits and Systems"|"http://www.iscas2011.org/"
"736"|"HICSS"|"Hawaii International Conference on System Sciences"|"http://www.hicss.hawaii.edu/hicss_44/apahome44.htm"
"1640"|""|"Component-Based Software Quality"|"http://www.informatik.uni-trier.de/~ley/db/conf/cbsq/index.html"
"2815"|"PIMRC"|"IEEE International Symposium on Personal, Indoor and Mobile Radio Communications"|"http://www.ieee-pimrc.org/2011/"
"458"|"VLDB"|"Very Large Data Bases"|"http://www.vldb.org/2011/"
"4593"|"NUSOD"|"International Conference on Numerical Simulation of Optoelectronic Devices"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000510"
"2676"|"CSEDU"|"International Conference on Computer Supported Education"|"http://dblp.uni-trier.de/db/conf/csedu/index.html"
"628"|"DEXA"|"Database and Expert Systems Applications"|"http://www.dexa.org/node/39"
"2123"|"ISCC"|"International Symposium on Computers and Communications"|"http://www.ieee-iscc.org/2010/"
"4803"|"QELS"|"Quantum Electronics and Laser Science Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800476"
"1096"|"ICIP"|"International Conference on Image Processing"|"http://www.icip2011.com/"
"1229"|"ISER"|"International Symposium on Experimental Robotics"|"http://www.informatik.uni-trier.de/~ley/db/conf/iser/index.html"
"789"|"CHI"|"Computer Human Interaction"|"http://www.chi2011.org/"
"622"|"DBSEC"|"IFIP Workshop on Database Security"|"http://www.egr.vcu.edu/dbsec2011/"
"635"|"DL"|"Digital Libraries"|"http://www.informatik.uni-trier.de/~ley/db/conf/dl/index.html"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"199"|"P2P"|"Peer-to-Peer Computing"|"http://p2p11.org/"
"599"|"COSIT"|"Spatial Information Theory"|"http://www.geosensor.net/cosit"
"3969"|"HSI"|"Conference on Human System Interactions"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002118"
"3969"|"HSI"|"Conference on Human System Interactions"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002118"
"84"|"ISAAC"|"International Symposium on Algorithms and Computation"|"http://tclab.kaist.ac.kr/~isaac10/"
"2133"|"ISNN"|"International Symposium on Neural Networks"|"http://isnn2011.mae.cuhk.edu.hk/"
"557"|"CCGRID"|"Cluster Computing and the Grid"|"http://www.ics.uci.edu/~ccgrid11/index.html"
"557"|"CCGRID"|"Cluster Computing and the Grid"|"http://www.ics.uci.edu/~ccgrid11/index.html"
"1226"|"ISD"|"Integrated Spatial Databases"|"http://www.informatik.uni-trier.de/~ley/db/conf/isd/index.html"
"101"|"ITC"|"International Test Conference"|"http://www.itctestweek.org/"
"1083"|"ICDAR"|"International Conference on Document Analysis and Recognition"|"http://www.icdar2011.org/"
"458"|"VLDB"|"Very Large Data Bases"|"http://www.vldb.org/2011/"
"1073"|"ICC"|"IEEE International Conference on Communications"|"http://www.ieee-icc.org/2011/"
"4727"|"PES"|"Power Engineering Society, IEEE General Meeting"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000581"
"1848"|"CEC"|"IEEE Congress on Evolutionary Computation"|"http://cec2011.org/"
"1199"|"AOSE"|"Agent-Oriented Software Engineering"|"http://distrinet.cs.kuleuven.be/events/aose/2011/"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"908"|"ECI"|"Conference of the European Cooperation in Informatics"|"http://www.informatik.uni-trier.de/~ley/db/conf/eci/index.html"
"3773"|"EMBC"|"Annual International Conference of the IEEE Engineering in Medicine and Biology Society"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000269"
"572"|"CIKM"|"International Conference on Information and Knowledge Management"|"http://www.cikm2011.org/"
"36"|"ICOD"|"International Conference on Databases"|"http://www.informatik.uni-trier.de/~ley/db/conf/icod/index.html"
"1821"|"BROADNETS"|"International Conference on Broadband Networks"|""
"1821"|"BROADNETS"|"International Conference on Broadband Networks"|""
"458"|"VLDB"|"Very Large Data Bases"|"http://www.vldb.org/2011/"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"2815"|"PIMRC"|"IEEE International Symposium on Personal, Indoor and Mobile Radio Communications"|"http://www.ieee-pimrc.org/2011/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"138"|"LICS"|"Logic in Computer Science"|"http://www2.informatik.hu-berlin.de/lics/lics11/"
"4397"|"MIKON"|"International Conference on Microwaves, Radar and Wireless Communications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000461"
"230"|"PPSC"|"Parallel Processing for Scientific Computing"|"http://www.siam.org/meetings/pp10/"
"526"|"WWW"|"World Wide Web Conference Series"|"http://wwwconference.org/www2011/"
"1321"|""|"Applied Cryptography and Network Security"|"http://www.isac.uma.es/acns2011/"
"1321"|""|"Applied Cryptography and Network Security"|"http://www.isac.uma.es/acns2011/"
"65"|"IKE"|"Information and Knowledge Engineering"|"http://www.world-academy-of-science.org/worldcomp11/ws/conferences/ike11"
"4843"|"IRPS"|"Reliability Physics, Annual International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000627"
"1324"|""|"The Logic of Theory Change"|"http://www.informatik.uni-trier.de/~ley/db/conf/ltc/index.html"
"622"|"DBSEC"|"IFIP Workshop on Database Security"|"http://www.egr.vcu.edu/dbsec2011/"
"427"|"UAI"|"Uncertainty in Artificial Intelligence"|"http://auai.org/uai2011/"
"1543"|""|"Scandinavian Conference on Image Analysis"|"http://www.informatik.uni-trier.de/~ley/db/conf/scia/index.html"
"1409"|""|"Natural Language Processing Pacific Rim Symposium"|"http://www.informatik.uni-trier.de/~ley/db/conf/nlprs/index.html"
"86"|"ISCA"|"International Symposium on Computer Architecture"|"http://isca2011.umaine.edu/"
"4392"|"EuMC"|"Microwave, European Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000454"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"80"|"IPDPS(IPPS)"|"International Parallel and Distributed Processing Symposium/International Parallel Processing Symposium"|"http://www.ipdps.org/"
"4939"|"SENSORS"|"IEEE"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000662"
"2033"|"IAT"|"International Agent Technology Conference"|""
"636"|"DLog"|"Description Logics"|"http://www.informatik.uni-trier.de/~ley/db/conf/dlog/index.html"
"636"|"DLog"|"Description Logics"|"http://www.informatik.uni-trier.de/~ley/db/conf/dlog/index.html"
"352"|"SEBD"|"Sistemi Evoluti per Basi di Dati"|"http://www.sebd.org/2011"
"2771"|"ICASSP"|"International Conference on Acoustics, Speech, and Signal Processing"|"http://www.icassp2011.com/"
"1957"|"ETFA"|"Emerging Technologies and Factory Automation"|""
"4304"|"APSURSI"|"Antennas and Propagation Society International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000033"
"4606"|"ECOC"|"European Conference on Optical Communication"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000520"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"69"|"INFOCOM"|"IEEE INFOCOM"|"http://www.ieee-infocom.org/2011/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"1575"|"SMILE"|"3D Structure from Multiple Images of Large-Scale Environments"|"http://www.informatik.uni-trier.de/~ley/db/conf/smile/index.html"
"731"|"GvD"|"Workshop Grundlagen von Datenbanken"|"http://dbis-informatik.uibk.ac.at/169-0-Grundlagen-von-Datenbanken-2011.html"
"612"|""|"Dagstuhl Seminars"|"http://www.informatik.uni-trier.de/~ley/db/conf/dagstuhl/index.html"
"1563"|"SIGGRAPH"|"Annual Conference on Computer Graphics"|"http://www.siggraph.org/s2011/"
"122"|"KES"|"Knowledge-Based Intelligent Information & Engineering Systems"|"http://kes2011.kesinternational.org/"
"2130"|"ISM"|"International Symposium on Multimedia"|""
